"MONTH_ID","MANU_ID","MANU_NAME","MANU_ALIAS","MODEL_ID","MODEL_NAME","TAC","MODEL_PARAM_ID","MODEL_PARAM_NAME","SW_VERSION","OS_TYPE","IS_SMART","OS","VERSION","SUPPORTJ2ME","ISMOBILEEMAIL","MMS","ISWAP","ISGPRS","ISDM","ISAGPS","ISSUPL","ISGPS","ISDRM","ISHSDPA","ISHSUPA","MAINSCREENHEIGHT","MAINSCREENWIDTH","WAPBROWSERVERSION","INTERNETBROWSER","ISSUPPORTED","FILETYPES","DIGITALMUSICPLAYER","DIGITALMUSICFORMAT","ISSTREAMINGTV","IS_3G","ITEM_VALUE","LATESTRETAILPRICE","SCREENSIZE","CPUTYPE","LAUNCHDATE","ISWIFI","NET_TYPE","ISHSPA","TYPE_3G","BANDCLASS","IS_NFC","IS_BLUETOOTH","BAND_FREQUENCY","NETWORK_TYPE","UNICOM_4G","UNICOM_3G","UNICOM_2G","U_MIZE","T_MIZE","M_MIZE","ALL_MIZE","MIIT4G","MIIT3G","MIIT2G","NEW_TYPE","CREATE_TIME","UPDATE_TIME","IS_DUAL","IS_PJ","IS_UP","IS_SPECIAL","TAC_SOURCE","IS_SMART_NEW","IS_EDGE","SIM_TYPE","MAX_VIDEO_RESOLUTION","MAIN_CAMERA_PIXEL","AUX_CAMERA_PIXEL"
"201508","30","CECT","中电通信","942","CECT C600","35172500","17709","CECT_C600_DEFAULT","DEFAULT","0","0","0","-1","0","0","0","1","1","-1","0","-1","0","-1","0","0","-1","-1","1.1","-1","0","-1","0","0","0","0","100000","1940","-1","-1","200303","0","0","0","-1","bc","0","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"201508","236","Wavecom","Wavecom","3592","Q2400A","35513880","16975","Wavecom_Q2400A_DEFAULT","DEFAULT","0","0","0","-1","0","-1","99","-1","-1","-1","-1","-1","-1","-1","-1","-1","99","99","-1","-1","-1","-1","-1","-1","-1","0","100000","-1","-1","-1","-1","-1","0","0","-1","bc","0","-1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"201508","161","Nokia","诺基亚","2028","1681 Classic","35320103","17126","Nokia_1681c_DEFAULT","DEFAULT","99","0","S40","-1","1","0","1","1","1","-1","0","-1","0","-1","0","0","160","128","2.0","XHTML","0","-1","1","MP3","AMR","MID","0","0","100000","580","1.8","-1","200805","0","0","0","-1","bc","0","0","","","","","","","","","","","","","","","","","","","","","","","",""
"201508","161","Nokia","诺基亚","2028","1681 Classic","35570502","17126","Nokia_1681c_DEFAULT","DEFAULT","99","0","S40","-1","1","0","1","1","1","-1","0","-1","0","-1","0","0","160","128","2.0","XHTML","0","-1","1","MP3","AMR","MID","0","0","100000","580","1.8","-1","200805","0","0","0","-1","bc","0","0","","","","","","","","","","","","","","","","","","","","","","","",""
"201508","264","Apple","苹果","5807","iPhone 3GS","01226300","21822","Apple_iPhone 3GS_DEFAULT","DEFAULT","03","1","iOS","-1","1","1","1","1","1","-1","1","-1","1","-1","1","0","480","320","2.0","Safari","1","-1","1","Protected AAC","MP3 VBR","Audible","Apple Lossless","AIFF","WAV","-1","1","110000","3999","3.5","-1","200906","1","1","0","4","abcdfi","-1","1","","","","","","","","","","","","","","","","","","","","",""
"201508","185","Samsung","三星","4132","SGH-E720","35528725","18630","Samsung_SGH-E720_DEFAULT","DEFAULT","0","0","0","-1","1","0","1","1","1","-1","0","-1","0","0","0","0","220","176","2.0","XHTML","1","video/mp4","image/jpeg","video/3gpp","text/x-vCard","application/vnd.oma.dd+xml","application/vnd.wap.wbxml","application/xhtml+xml","application/vnd.wap.wmlc","text/vnd.wap.wml","audio/amr","audio/aac","applica","1","MP3","AAC","MIDI","1","0","100000","2399","-1","-1","200503","0","0","0","-1","bce","-1","1","","","","","","","","","","","","",""
"201508","185","Samsung","三星","4132","SGH-E720","35528726","18630","Samsung_SGH-E720_DEFAULT","DEFAULT","0","0","0","-1","1","0","1","1","1","-1","0","-1","0","0","0","0","220","176","2.0","XHTML","1","video/mp4","image/jpeg","video/3gpp","text/x-vCard","application/vnd.oma.dd+xml","application/vnd.wap.wbxml","application/xhtml+xml","application/vnd.wap.wmlc","text/vnd.wap.wml","audio/amr","audio/aac","applica","1","MP3","AAC","MIDI","1","0","100000","2399","-1","-1","200503","0","0","0","-1","bce","-1","1","","","","","","","","","","","","",""
"201508","596","Restar","Restar","8575","M10","35580703","110556","Restar_M10","DEFAULT","0","0","0","-1","0","-1","99","-1","-1","-1","-1","-1","-1","-1","-1","-1","99","99","-1","-1","-1","-1","-1","-1","-1","0","100000","-1","-1","-1","-1","-1","0","0","-1","bc","0","-1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"201508","185","Samsung","三星","5183","SGH-E820T","35589608","106271","Samsung_E820T","DEFAULT","0","0","0","-1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","100000","-1","-1","-1","-1","-1","0","0","-1","bcd","0","-1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"201508","161","Nokia","诺基亚","9471","1661","35523603","22084","Nokia_1661_DEFAULT","DEFAULT","99","0","S30","-1","0","0","0","0","0","-1","0","-1","0","-1","0","0","160","128","0","0","0","-1","1","0","-1","0","100000","450","-1","-1","200902","-1","0","0","-1","ad","0","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"201508","264","Apple","苹果","5807","iPhone 3GS","01227000","21822","Apple_iPhone 3GS_DEFAULT","DEFAULT","03","1","iOS","-1","1","1","1","1","1","-1","1","-1","1","-1","1","0","480","320","2.0","Safari","1","-1","1","Protected AAC","MP3 VBR","Audible","Apple Lossless","AIFF","WAV","-1","1","110000","3999","3.5","-1","200906","1","1","0","4","abcdfi","-1","1","","","","","","","","","","","","","","","","","","","","",""
"201508","740","XKSSTel","XKSSTel","8149","X8","35587903","111088","XKSSTel_X8","DEFAULT","0","0","0","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","100000","-1","-1","-1","-1","-1","0","0","-1","abcd","0","-1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"201508","185","Samsung","三星","4152","SGH-F218","35972601","15662","Samsung_SGH-F218_DEFAULT","DEFAULT","0","0","0","-1","0","-1","1","1","1","-1","0","-1","0","1","0","0","220","128","-1","-1","1","video/mp4","application/vnd.oma.drm.rights+wbxml","image/jpeg","video/3gpp","text/x-vCard","application/vnd.oma.dd+xml","application/vnd.wap.mms-message","application/vnd.wap.wbxml","application/xhtml+xml","ap","1","-1","0","0","100000","1999","-1","-1","-1","0","0","0","-1","bcd","0","1","","","","","","","","","","","","","","","","",""
"201508","185","Samsung","三星","15490","GT-I9100(Galaxy S2)","99000441","100163","Samsung_I9100","DEFAULT","01","1","Android 2.3","100","1","1","1","1","1","-1","1","-1","1","-1","1","1","800","480","2.0","1","1","-1","1","MP3","AAC","AAC+","eAAC+","WMA","RA","1","1","111001","4999","4.3","-1","201107","1","3","1","6","opabcdefikIKLOS","-1","1","","","","","","","","","","","","","","","","","","","","",""
"201508","185","Samsung","三星","15490","GT-I9100(Galaxy S2)","99000434","100163","Samsung_I9100","DEFAULT","01","1","Android 2.3","100","1","1","1","1","1","-1","1","-1","1","-1","1","1","800","480","2.0","1","1","-1","1","MP3","AAC","AAC+","eAAC+","WMA","RA","1","1","111001","4999","4.3","-1","201107","1","3","1","6","opabcdefikIKLOS","-1","1","","","","","","","","","","","","","","","","","","","","",""
"201508","421","Fadar","深圳锋达通","66818","FDT C876","86885700","119009","0","DEFAULT","99","0","MTK","-1","0","-1","1","0","1","-1","0","-1","-1","-1","0","0","320","240","-1","-1","-1","-1","-1","-1","-1","0","100000","-1","-1","-1","-1","0","0","0","-1","bc","0","-1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"201508","264","Apple","苹果","66060","iPhone 4S","01305400","117821","0","DEFAULT","03","1","iOS","-1","1","1","1","1","1","-1","1","-1","1","-1","1","0","960","640","2.0","Safari","1","-1","1","AAC","Protected AAC","HE-AAC","MP3","MP3 VBR","Audible 2/3/4","Audible Enhanced Audio","AAX","AAX+","Apple Lossless","AIFF","WAV","-1","1","111000","4999","3.5","2","201110","1","1","0","6","abcdefikopq","0","1","","","","","","","","","","","","","","",""
"201508","264","Apple","苹果","66060","iPhone 4S","01302500","117821","0","DEFAULT","03","1","iOS","-1","1","1","1","1","1","-1","1","-1","1","-1","1","0","960","640","2.0","Safari","1","-1","1","AAC","Protected AAC","HE-AAC","MP3","MP3 VBR","Audible 2/3/4","Audible Enhanced Audio","AAX","AAX+","Apple Lossless","AIFF","WAV","-1","1","111000","4999","3.5","2","201110","1","1","0","6","abcdefikopq","0","1","","","","","","","","","","","","","","",""
"201508","126","LG","LG","66147","LG-E730","35810304","117897","0","DEFAULT","01","1","Android 2.3","100","0","-1","1","1","1","-1","1","-1","-1","-1","1","0","800","480","-1","1","1","-1","-1","-1","-1","1","110000","-1","-1","-1","-1","1","1","0","4","abcdek","0","-1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"201508","1","3GNET","三巨网","18558","G2998","35573501","100187","3GNET_G2998","DEFAULT","0","0","0","-1","0","-1","1","1","1","-1","0","-1","-1","-1","0","0","320","240","-1","-1","-1","-1","-1","-1","-1","0","100000","-1","-1","-1","-1","0","0","0","-1","bc","0","-1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"201508","1422","Sunup","深圳三普","68393","LI777","86984600","120548","0","DEFAULT","0","0","0","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","100000","-1","-1","-1","-1","0","0","0","-1","bc","0","-1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"201508","1422","Sunup","深圳三普","68398","MCT999","86059301","120553","0","DEFAULT","0","0","0","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","100000","-1","-1","-1","-1","0","0","0","-1","bc","0","-1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"201508","126","LG","LG","13943","TB290","86041194","104424","LG_TB290","DEFAULT","0","0","0","-1","1","1","1","1","1","-1","0","-1","-1","-1","-1","-1","320","240","2.0","-1","1","-1","1","MP3","eAAC+","MIDI","WAV","AMR","-1","1","100100","-1","-1","-1","201106","0","1","0","1","bcdrs","0","1","","","","","","","","","","","","","","","","","","","","","",""
"201508","99","HUAWEI","华为技术有限公司","30002","U5500","35714304","115818","0","DEFAULT","0","0","0","-1","0","-1","1","1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","110000","-1","-1","-1","-1","0","1","0","4","bcdek","0","-1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"201508","242","ZTE","中兴","70308","S by SFR 116","86832500","122335","0","DEFAULT","0","0","0","-1","0","-1","99","-1","-1","-1","-1","-1","-1","-1","-1","-1","99","99","-1","-1","-1","-1","-1","-1","-1","0","100000","-1","-1","-1","-1","-1","0","0","-1","abcd","0","-1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"201508","48","Daxian Pantech","大连大显泛泰","18078","DX310","35746602","100034","TCL_A288_01_DEFAULT","DEFAULT","99","0","MTK","-1","0","0","1","1","1","-1","0","-1","-1","-1","0","0","320","240","2.0","-1","1","-1","1","MP3","-1","0","100000","699","-1","-1","200809","-1","0","0","-1","bc","0","1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"201508","264","Apple","苹果","66060","iPhone 4S","01302600","117821","0","DEFAULT","03","1","iOS","-1","1","1","1","1","1","-1","1","-1","1","-1","1","0","960","640","2.0","Safari","1","-1","1","AAC","Protected AAC","HE-AAC","MP3","MP3 VBR","Audible 2/3/4","Audible Enhanced Audio","AAX","AAX+","Apple Lossless","AIFF","WAV","-1","1","111000","4999","3.5","2","201110","1","1","0","6","abcdefikopq","0","1","","","","","","","","","","","","","","",""
"201508","264","Apple","苹果","66060","iPhone 4S","01304400","117821","0","DEFAULT","03","1","iOS","-1","1","1","1","1","1","-1","1","-1","1","-1","1","0","960","640","2.0","Safari","1","-1","1","AAC","Protected AAC","HE-AAC","MP3","MP3 VBR","Audible 2/3/4","Audible Enhanced Audio","AAX","AAX+","Apple Lossless","AIFF","WAV","-1","1","111000","4999","3.5","2","201110","1","1","0","6","abcdefikopq","0","1","","","","","","","","","","","","","","",""
"201508","264","Apple","苹果","66060","iPhone 4S","01304300","117821","0","DEFAULT","03","1","iOS","-1","1","1","1","1","1","-1","1","-1","1","-1","1","0","960","640","2.0","Safari","1","-1","1","AAC","Protected AAC","HE-AAC","MP3","MP3 VBR","Audible 2/3/4","Audible Enhanced Audio","AAX","AAX+","Apple Lossless","AIFF","WAV","-1","1","111000","4999","3.5","2","201110","1","1","0","6","abcdefikopq","0","1","","","","","","","","","","","","","","",""
"201508","264","Apple","苹果","66060","iPhone 4S","01303700","117821","0","DEFAULT","03","1","iOS","-1","1","1","1","1","1","-1","1","-1","1","-1","1","0","960","640","2.0","Safari","1","-1","1","AAC","Protected AAC","HE-AAC","MP3","MP3 VBR","Audible 2/3/4","Audible Enhanced Audio","AAX","AAX+","Apple Lossless","AIFF","WAV","-1","1","111000","4999","3.5","2","201110","1","1","0","6","abcdefikopq","0","1","","","","","","","","","","","","","","",""
"201508","264","Apple","苹果","66060","iPhone 4S","01303600","117821","0","DEFAULT","03","1","iOS","-1","1","1","1","1","1","-1","1","-1","1","-1","1","0","960","640","2.0","Safari","1","-1","1","AAC","Protected AAC","HE-AAC","MP3","MP3 VBR","Audible 2/3/4","Audible Enhanced Audio","AAX","AAX+","Apple Lossless","AIFF","WAV","-1","1","111000","4999","3.5","2","201110","1","1","0","6","abcdefikopq","0","1","","","","","","","","","","","","","","",""
"201508","264","Apple","苹果","66060","iPhone 4S","01303100","117821","0","DEFAULT","03","1","iOS","-1","1","1","1","1","1","-1","1","-1","1","-1","1","0","960","640","2.0","Safari","1","-1","1","AAC","Protected AAC","HE-AAC","MP3","MP3 VBR","Audible 2/3/4","Audible Enhanced Audio","AAX","AAX+","Apple Lossless","AIFF","WAV","-1","1","111000","4999","3.5","2","201110","1","1","0","6","abcdefikopq","0","1","","","","","","","","","","","","","","",""
"201508","264","Apple","苹果","66060","iPhone 4S","01303000","117821","0","DEFAULT","03","1","iOS","-1","1","1","1","1","1","-1","1","-1","1","-1","1","0","960","640","2.0","Safari","1","-1","1","AAC","Protected AAC","HE-AAC","MP3","MP3 VBR","Audible 2/3/4","Audible Enhanced Audio","AAX","AAX+","Apple Lossless","AIFF","WAV","-1","1","111000","4999","3.5","2","201110","1","1","0","6","abcdefikopq","0","1","","","","","","","","","","","","","","",""
"201508","264","Apple","苹果","66060","iPhone 4S","01300500","117821","0","DEFAULT","03","1","iOS","-1","1","1","1","1","1","-1","1","-1","1","-1","1","0","960","640","2.0","Safari","1","-1","1","AAC","Protected AAC","HE-AAC","MP3","MP3 VBR","Audible 2/3/4","Audible Enhanced Audio","AAX","AAX+","Apple Lossless","AIFF","WAV","-1","1","111000","4999","3.5","2","201110","1","1","0","6","abcdefikopq","0","1","","","","","","","","","","","","","","",""
"201508","264","Apple","苹果","66060","iPhone 4S","01300600","117821","0","DEFAULT","03","1","iOS","-1","1","1","1","1","1","-1","1","-1","1","-1","1","0","960","640","2.0","Safari","1","-1","1","AAC","Protected AAC","HE-AAC","MP3","MP3 VBR","Audible 2/3/4","Audible Enhanced Audio","AAX","AAX+","Apple Lossless","AIFF","WAV","-1","1","111000","4999","3.5","2","201110","1","1","0","6","abcdefikopq","0","1","","","","","","","","","","","","","","",""
"201508","264","Apple","苹果","66060","iPhone 4S","99000086","117821","0","DEFAULT","03","1","iOS","-1","1","1","1","1","1","-1","1","-1","1","-1","1","0","960","640","2.0","Safari","1","-1","1","AAC","Protected AAC","HE-AAC","MP3","MP3 VBR","Audible 2/3/4","Audible Enhanced Audio","AAX","AAX+","Apple Lossless","AIFF","WAV","-1","1","111000","4999","3.5","2","201110","1","1","0","6","abcdefikopq","0","1","","","","","","","","","","","","","","",""
"201508","264","Apple","苹果","66060","iPhone 4S","01300300","117821","0","DEFAULT","03","1","iOS","-1","1","1","1","1","1","-1","1","-1","1","-1","1","0","960","640","2.0","Safari","1","-1","1","AAC","Protected AAC","HE-AAC","MP3","MP3 VBR","Audible 2/3/4","Audible Enhanced Audio","AAX","AAX+","Apple Lossless","AIFF","WAV","-1","1","111000","4999","3.5","2","201110","1","1","0","6","abcdefikopq","0","1","","","","","","","","","","","","","","",""
"201508","264","Apple","苹果","66060","iPhone 4S","01293700","117821","0","DEFAULT","03","1","iOS","-1","1","1","1","1","1","-1","1","-1","1","-1","1","0","960","640","2.0","Safari","1","-1","1","AAC","Protected AAC","HE-AAC","MP3","MP3 VBR","Audible 2/3/4","Audible Enhanced Audio","AAX","AAX+","Apple Lossless","AIFF","WAV","-1","1","111000","4999","3.5","2","201110","1","1","0","6","abcdefikopq","0","1","","","","","","","","","","","","","","",""
"201508","264","Apple","苹果","66060","iPhone 4S","99000193","117821","0","DEFAULT","03","1","iOS","-1","1","1","1","1","1","-1","1","-1","1","-1","1","0","960","640","2.0","Safari","1","-1","1","AAC","Protected AAC","HE-AAC","MP3","MP3 VBR","Audible 2/3/4","Audible Enhanced Audio","AAX","AAX+","Apple Lossless","AIFF","WAV","-1","1","111000","4999","3.5","2","201110","1","1","0","6","abcdefikopq","0","1","","","","","","","","","","","","","","",""
"201508","1132","GOLiT","中山国力通","16511","GD356","86462500","113218","Guolitong_GD356","DEFAULT","0","0","0","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","100000","-1","-1","-1","-1","0","0","0","-1","bc","0","-1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"201508","184","Sagem","法国萨基姆","62601","SG342i","35615200","106153","Sagem_SG342i","DEFAULT","0","0","0","-1","0","-1","99","-1","-1","-1","-1","-1","-1","-1","-1","-1","99","99","-1","-1","-1","-1","-1","-1","-1","0","100000","-1","-1","-1","-1","-1","0","0","-1","bc","0","-1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"201508","62","Elitek","深圳埃立特","66766","666","86980100","118957","0","DEFAULT","0","0","0","-1","0","-1","0","1","0","-1","0","-1","-1","-1","0","0","320","240","-1","-1","-1","-1","-1","-1","-1","0","100000","-1","-1","-1","-1","0","0","0","-1","bc","0","-1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"201508","185","Samsung","三星","15490","GT-I9100(Galaxy S2)","35902104","100163","Samsung_I9100","DEFAULT","01","1","Android 2.3","100","1","1","1","1","1","-1","1","-1","1","-1","1","1","800","480","2.0","1","1","-1","1","MP3","AAC","AAC+","eAAC+","WMA","RA","1","1","111001","4999","4.3","-1","201107","1","3","1","6","opabcdefikIKLOS","-1","1","","","","","","","","","","","","","","","","","","","","",""
"201508","185","Samsung","三星","76200","GT-I9128V","35579305","128062","0","DEFAULT","01","1","Android 4.1","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","100100","-1","-1","-1","-1","-1","1","0","1","bcdrs","0","-1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"201508","185","Samsung","三星","76201","GT-I9152","35953405","128063","0","DEFAULT","01","1","Android 4.2","-1","0","-1","1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","1","110000","-1","-1","-1","-1","-1","1","0","4","abcdefik","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"201508","185","Samsung","三星","76201","GT-I9152","35953305","128063","0","DEFAULT","01","1","Android 4.2","-1","0","-1","1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","1","110000","-1","-1","-1","-1","-1","1","0","4","abcdefik","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"201508","185","Samsung","三星","76201","GT-I9152","35579505","128063","0","DEFAULT","01","1","Android 4.2","-1","0","-1","1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","1","110000","-1","-1","-1","-1","-1","1","0","4","abcdefik","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"201508","185","Samsung","三星","73502","GT-I9500(Galaxy S4)","35579905","124863","0","DEFAULT","01","1","Android 4.2","100","0","1","1","0","1","1","1","1","1","1","-1","-1","1920","1080","-1","1","1","-1","1","MP3/WAV/eAAC+/AC3/FLAC","1","1","110000","3500","1","-1","201307","1","1","-1","4","abcdefik","0","1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"201508","185","Samsung","三星","73502","GT-I9500(Galaxy S4)","35774705","124863","0","DEFAULT","01","1","Android 4.2","100","0","1","1","0","1","1","1","1","1","1","-1","-1","1920","1080","-1","1","1","-1","1","MP3/WAV/eAAC+/AC3/FLAC","1","1","110000","3500","1","-1","201307","1","1","-1","4","abcdefik","0","1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"201508","185","Samsung","三星","73505","GT-N7102","35386705","124866","0","DEFAULT","01","1","Android 4.2","100","0","-1","1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","1","110000","-1","-1","-1","-1","-1","1","0","4","abcdek","0","-1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"201508","99","HUAWEI","华为技术有限公司","70934","G6301","35848903","121648","0","DEFAULT","0","0","0","-1","0","-1","99","-1","-1","-1","-1","-1","-1","-1","-1","-1","99","99","-1","-1","-1","-1","-1","-1","-1","0","100000","-1","-1","-1","-1","-1","0","0","-1","bc","0","-1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"201508","185","Samsung","三星","67809","GT-B5510","35955304","118397","0","DEFAULT","01","1","Android 2.3","-1","0","-1","1","1","1","-1","1","-1","-1","-1","0","0","1280","720","-1","1","1","-1","-1","-1","-1","1","110000","-1","-1","-1","-1","1","1","0","4","cdbaeghk","0","-1","","","","","","","","","","","","","","","","","","","","","","","","","",""
